user_id,age,income,loan_amount,loan_term_months,credit_score,employment_years,is_self_employed,region,default
user_2271,47,50291,18145,24,651,4,0,North,1
user_2272,39,37810,6854,12,666,16,0,South,1
user_2273,51,75229,21909,36,693,5,0,East,0
user_2274,29,84408,17379,24,678,10,0,West,0
user_2275,58,78325,31504,36,747,4,0,East,0
user_2276,37,109720,25403,48,684,6,0,North,0
user_2277,39,50791,14945,36,714,6,0,South,0
user_2278,64,71931,23927,36,698,3,0,West,1
user_2279,24,36372,19236,12,707,9,0,West,0
user_2280,31,56054,16155,12,648,17,0,West,0
user_2281,42,30453,6703,24,688,0,0,East,0
user_2282,24,71363,7882,48,677,13,1,South,0
user_2283,37,52890,15021,24,651,5,0,South,0
user_2284,28,18908,12523,48,717,10,0,South,0
user_2285,54,46299,16125,48,599,13,0,East,0
user_2286,31,95862,21861,36,733,19,0,North,0
user_2287,51,68208,19324,12,591,2,0,East,0
user_2288,31,75381,11518,48,673,15,0,North,0
user_2289,58,62510,19624,12,717,15,1,East,0
user_2290,41,56368,10429,48,632,6,0,South,1
user_2291,50,60311,9288,12,696,7,0,South,0
user_2292,30,64908,16908,24,692,3,0,South,0
user_2293,46,38066,10927,12,693,11,0,East,1
user_2294,47,75261,11790,36,666,11,0,West,1
user_2295,28,82436,19969,48,661,9,0,East,0
user_2296,59,56068,18288,36,617,11,1,North,1
user_2297,28,49539,13140,48,675,10,1,East,0
user_2298,28,45161,6874,36,716,10,0,North,0
user_2299,54,95184,11324,48,661,14,0,East,1
user_2300,36,50954,24710,12,663,5,0,West,0
user_2301,61,73066,19832,48,743,10,0,West,1
user_2302,33,56208,22117,36,673,1,0,South,1
user_2303,43,55127,16280,36,694,8,0,West,1
user_2304,32,44705,13244,48,701,10,0,East,0
user_2305,47,40594,19525,48,673,15,1,West,0
user_2306,42,74798,21409,24,707,12,0,South,0
user_2307,52,40141,12601,24,719,12,0,East,0
user_2308,47,69250,11433,12,716,17,0,North,0
user_2309,22,61811,7393,12,720,0,0,East,0
user_2310,53,75052,11307,12,596,19,0,South,0
user_2311,46,47800,18344,12,633,9,0,West,1
user_2312,48,81602,12018,12,659,18,0,West,0
user_2313,39,57176,19658,48,648,16,0,East,0
user_2314,63,111833,24835,24,651,0,0,North,0
user_2315,25,27716,15124,48,715,0,0,North,1
user_2316,53,108578,14918,24,684,16,0,North,0
user_2317,40,57472,17743,24,674,14,0,North,1
user_2318,50,64456,12127,36,670,1,0,East,0
user_2319,28,47914,11763,36,663,10,0,West,1
user_2320,58,28622,11912,24,670,1,0,North,0
user_2321,37,49432,9272,48,735,19,0,East,0
user_2322,64,52686,19498,24,609,8,0,East,0
user_2323,21,63656,12517,12,730,18,1,East,1
user_2324,23,82422,20556,48,771,1,0,North,0
user_2325,46,63814,17646,48,730,15,0,North,0
user_2326,51,64162,14886,24,640,19,0,East,0
user_2327,28,67687,19048,12,660,8,0,East,1
user_2328,63,24901,10282,24,721,19,0,East,0
user_2329,28,26749,11097,12,670,3,0,West,0
user_2330,55,30060,18567,48,659,12,0,West,0
user_2331,59,52534,4021,24,675,14,0,South,0
user_2332,48,22565,15073,12,635,19,0,South,0
user_2333,24,46204,17952,36,674,1,1,North,0
user_2334,36,32635,21554,48,631,19,0,West,1
user_2335,33,69754,22577,48,708,17,0,South,0
user_2336,40,68753,14348,36,646,8,0,East,0
user_2337,25,53987,18851,12,682,19,0,East,1
user_2338,57,22000,10978,48,662,0,0,North,1
user_2339,40,55257,12782,12,695,2,0,North,1
user_2340,44,66572,21838,36,712,16,0,South,0
user_2341,56,76214,14800,24,691,10,0,East,0
user_2342,54,95068,15798,48,651,7,0,North,1
user_2343,54,82369,9834,48,657,11,0,North,0
user_2344,39,63295,17112,12,774,10,0,West,0
user_2345,37,54295,18770,48,717,12,0,South,0
user_2346,25,45141,18615,24,672,14,0,North,0
user_2347,45,87113,8943,36,657,19,0,South,0
user_2348,38,63331,19999,48,622,16,0,East,1
user_2349,28,72610,10009,36,725,11,0,South,0
user_2350,47,48195,14867,12,651,18,1,North,0
user_2351,35,35181,6909,24,722,19,0,West,0
user_2352,33,51993,14102,48,713,10,0,South,0
user_2353,36,53941,9982,36,734,9,0,South,0
user_2354,42,63835,12755,24,710,16,0,East,0
user_2355,40,45251,15299,36,671,12,0,West,0
user_2356,33,60499,19136,12,680,15,0,South,0
user_2357,40,83554,18964,24,680,19,1,West,0
user_2358,22,26540,3313,24,669,19,0,North,0
user_2359,55,17661,18391,12,615,16,1,West,0
user_2360,39,84918,16031,12,593,4,0,North,0
user_2361,57,30727,12198,48,710,8,0,East,0
user_2362,26,52398,10597,12,672,3,0,East,0
user_2363,34,72169,14687,12,718,8,0,East,1
user_2364,24,58815,16152,36,664,15,0,North,0
user_2365,42,58534,16889,24,679,6,0,South,0
user_2366,59,61447,14013,36,717,13,0,North,0
user_2367,56,110374,2378,12,742,13,1,West,0
user_2368,54,95612,12523,48,667,6,0,West,1
user_2369,47,46125,9081,36,639,15,0,North,0
user_2370,27,81017,25276,36,728,17,0,East,0
user_2371,23,70110,15296,24,668,5,1,East,0
user_2372,53,59609,18705,24,660,6,1,West,1
user_2373,22,41842,18175,24,664,18,0,West,0
user_2374,62,69027,16551,48,651,7,0,South,0
user_2375,36,53879,12918,48,710,0,0,South,0
user_2376,45,52408,12280,12,626,16,0,South,1
user_2377,35,44658,4897,12,684,18,0,West,0
user_2378,44,79996,15710,24,689,6,0,South,1
user_2379,35,44645,16501,36,656,17,1,West,0
user_2380,51,44767,14760,24,743,5,1,West,0
user_2381,34,75558,15717,12,715,5,0,North,0
user_2382,34,57113,8967,36,661,0,0,South,0
user_2383,26,57651,13529,12,675,9,0,North,0
user_2384,34,80657,11750,48,715,7,0,North,0
user_2385,37,86274,18325,24,683,6,1,South,1
user_2386,38,17443,15204,24,736,8,0,West,0
user_2387,40,57424,11800,36,702,0,0,West,1
user_2388,37,31794,14200,24,690,10,0,West,0
user_2389,36,52264,9802,12,689,2,1,South,0
user_2390,60,59865,13359,12,805,17,0,West,0
user_2391,59,52902,17913,48,639,5,0,North,0
user_2392,52,39494,8338,12,636,10,0,East,0
user_2393,64,38479,14694,36,670,4,0,South,1
user_2394,29,74558,11250,12,736,19,0,East,0
user_2395,47,90696,8342,48,581,3,0,North,0
user_2396,53,18790,24326,48,603,7,1,East,1
user_2397,30,53447,21268,24,664,9,0,North,1
user_2398,37,74639,12009,36,764,2,0,East,0
user_2399,56,59347,13551,12,681,12,0,East,0
user_2400,37,37726,4888,48,633,16,0,West,1
user_2401,38,50444,7037,12,712,4,0,East,1
user_2402,43,66043,9359,48,746,7,0,North,0
user_2403,54,53856,14832,24,654,18,0,North,0
user_2404,28,59040,14426,48,698,17,0,North,0
user_2405,33,59616,16658,24,686,0,0,South,0
user_2406,43,49514,18393,36,702,3,0,North,0
user_2407,40,76331,16390,12,661,17,0,South,1
user_2408,42,50450,9592,12,705,13,0,North,0
user_2409,43,39890,16620,24,713,10,0,South,0
user_2410,61,104592,18176,36,708,8,0,East,0
user_2411,55,58444,12863,24,615,12,1,East,0
user_2412,23,7997,5767,48,622,16,0,North,0
user_2413,54,85094,20920,24,652,14,0,South,0
user_2414,53,85030,15441,36,690,1,0,West,0
user_2415,37,69143,1135,48,702,5,0,West,0
user_2416,39,72632,25351,12,637,6,0,West,1
user_2417,50,103194,12606,12,692,1,1,East,0
user_2418,43,40743,27195,12,717,12,0,East,0
user_2419,35,62664,16886,36,706,9,0,South,0
user_2420,34,99394,13986,36,661,15,0,North,0
user_2421,22,103631,15917,36,665,8,1,East,0
user_2422,59,52678,11453,36,628,7,0,North,0
user_2423,38,100203,15306,36,749,14,0,West,0
user_2424,26,76052,25053,48,698,6,0,West,0
user_2425,52,89904,10506,24,615,18,0,North,0
user_2426,41,75396,17666,12,729,3,0,South,0
user_2427,60,66108,11401,36,706,8,0,West,0
user_2428,48,104187,14159,12,727,18,0,South,0
user_2429,47,49427,24883,36,657,1,0,West,0
user_2430,22,98045,17632,12,663,6,0,East,0
user_2431,53,101213,18728,24,647,18,0,West,0
user_2432,36,87260,15354,12,764,5,0,South,0
user_2433,59,58565,28477,12,659,14,0,East,0
user_2434,42,64888,10251,36,641,6,1,West,0
user_2435,63,34503,7103,48,654,5,0,East,0
user_2436,33,50948,23430,48,666,0,0,East,0
user_2437,22,72414,13092,12,742,13,0,West,0
user_2438,34,31465,17051,48,691,0,0,North,0
user_2439,58,54041,23581,24,729,5,0,North,0
user_2440,61,98896,17117,24,691,17,0,South,0
user_2441,48,56912,26154,48,672,16,0,South,1
user_2442,27,80672,15680,48,638,1,0,West,0
user_2443,38,71330,11459,24,743,7,0,East,0
user_2444,61,53846,3232,48,719,1,0,East,0
user_2445,56,56899,16502,48,723,15,0,North,0
user_2446,61,63337,3817,36,717,3,0,North,0
user_2447,56,18979,16623,36,651,1,0,East,0
user_2448,64,78939,22297,48,690,4,0,East,1
user_2449,24,57632,14914,48,723,16,1,South,0
user_2450,50,79638,15950,36,717,1,0,East,0
user_2451,44,67764,19578,36,686,13,0,East,0
user_2452,40,56748,18347,48,758,19,1,West,0
user_2453,51,63950,20802,36,701,6,0,East,1
user_2454,44,64018,14904,24,732,14,0,North,0
user_2455,27,89523,3744,12,688,17,0,North,0
user_2456,46,61253,20880,24,665,12,0,South,0
user_2457,33,65763,13805,36,718,11,0,South,0
user_2458,28,34762,10606,24,709,1,0,West,0
user_2459,25,59059,16679,12,693,11,0,South,0
user_2460,64,89086,15932,36,646,5,1,East,0
user_2461,33,68576,11252,24,720,0,0,East,0
user_2462,49,38379,8572,24,648,0,0,West,1
user_2463,40,40523,17342,12,711,14,0,North,0
user_2464,34,45170,10750,36,636,15,0,East,0
user_2465,52,79992,15571,48,646,6,0,East,0
user_2466,47,77530,16867,36,691,13,0,West,1
user_2467,45,-9085,19840,12,703,18,0,North,0
user_2468,24,58372,25595,12,688,18,0,South,0
user_2469,41,62952,16186,12,658,12,0,East,0
user_2470,38,40757,12873,12,724,11,0,North,0
user_2471,59,52190,23292,48,685,0,1,West,0
user_2472,35,86619,20240,36,687,11,0,West,0
user_2473,58,68176,15841,36,673,3,1,North,1
user_2474,44,50008,16182,24,651,14,0,West,0
user_2475,28,56253,15134,48,725,15,0,South,0
user_2476,48,55442,15811,48,654,14,0,North,0
user_2477,41,65639,14490,24,747,7,0,South,0
user_2478,36,31405,10125,24,647,18,0,West,0
user_2479,36,46604,15044,36,692,14,0,South,0
user_2480,55,80707,23786,36,682,17,0,South,0
user_2481,37,58548,10919,36,675,10,0,South,0
user_2482,29,43001,13643,48,707,8,0,South,0
user_2483,55,43826,10540,48,711,0,1,North,0
user_2484,49,74416,20786,24,701,8,0,West,0
user_2485,59,49643,19148,12,637,11,0,West,1
user_2486,38,70218,8608,12,633,1,0,East,1
user_2487,32,47463,4907,12,630,10,0,South,0
user_2488,39,37400,19328,12,670,13,0,South,0
user_2489,42,64888,8303,12,764,1,0,East,0
user_2490,35,58052,19141,36,678,14,0,East,0
user_2491,21,73702,11809,24,764,17,1,South,0
user_2492,22,77682,18474,12,678,13,0,West,0
user_2493,28,52840,17220,12,686,11,0,East,0
user_2494,42,66978,12317,12,703,9,0,South,1
user_2495,45,52223,10605,36,668,13,0,West,0
user_2496,22,72672,17878,12,689,14,0,North,0
user_2497,29,64668,11537,24,611,4,1,East,0
user_2498,29,47523,20544,36,644,1,1,East,0
user_2499,33,45848,10838,36,612,5,1,West,0
user_2500,26,65373,16751,48,709,11,1,North,0
user_2501,50,83243,13048,48,625,1,1,West,1
user_2502,35,78025,15028,36,736,3,1,East,0
user_2503,35,41139,11497,12,694,6,0,North,0
user_2504,27,43243,14106,12,718,15,0,South,0
user_2505,31,46190,2191,12,654,0,0,East,0
user_2506,60,48068,10935,12,635,0,0,West,1
user_2507,58,23666,12061,48,666,13,0,West,0
user_2508,60,75800,14640,24,722,10,0,West,0
user_2509,22,50882,21465,36,764,11,0,West,0
user_2510,59,69241,11511,12,700,10,0,West,0
user_2511,30,53684,22069,48,627,5,0,East,0
user_2512,64,59540,10692,24,641,11,0,North,0
user_2513,37,46296,9459,36,620,11,0,West,0
user_2514,27,59434,5578,36,674,9,0,West,1
user_2515,60,42575,18033,36,668,7,0,South,0
user_2516,59,59583,15430,12,674,19,0,South,0
user_2517,24,89144,17737,36,637,18,0,North,1
user_2518,55,70412,15658,12,633,6,0,East,0
user_2519,56,65821,14954,24,683,13,0,East,0
user_2520,51,33605,16422,48,699,3,0,North,1
user_2521,45,71345,25762,48,632,0,0,North,1
user_2522,61,73289,12630,48,698,7,0,North,0
user_2523,33,65365,25271,36,717,4,0,West,1
user_2524,38,64285,19261,48,586,7,0,East,1
user_2525,41,57196,16825,24,743,7,1,North,0
user_2526,21,72988,17772,12,708,6,0,South,1
user_2527,56,87940,-978,48,718,18,0,West,0
user_2528,28,66610,13691,12,639,3,1,West,1
user_2529,41,40565,11648,12,711,19,1,West,0
user_2530,63,42095,25561,48,716,5,0,West,0
user_2531,41,74524,13293,48,653,11,0,North,1
user_2532,47,40728,14851,48,711,17,0,West,0
user_2533,39,64021,14769,36,674,11,0,South,1
user_2534,43,53089,8467,48,655,17,0,South,0
user_2535,63,38555,12198,36,672,2,0,North,0
user_2536,55,76645,19084,24,686,9,0,West,1
user_2537,60,74135,4340,12,667,6,0,South,0
user_2538,62,32887,16556,24,648,2,0,East,0
user_2539,25,69628,10492,48,695,18,1,West,0
user_2540,61,66705,21499,12,702,12,0,North,0
user_2541,28,76749,16974,48,685,3,1,East,0
user_2542,31,63335,7401,48,615,9,0,West,0
user_2543,36,88536,12919,12,656,5,0,East,0
user_2544,59,57466,17267,24,646,0,0,West,0
user_2545,44,54558,13480,48,749,5,0,West,0
user_2546,41,40504,15725,12,684,7,0,South,0
user_2547,43,41321,14903,24,668,14,0,East,0
user_2548,58,39510,19334,36,657,7,0,East,0
user_2549,28,64367,17197,24,675,5,0,North,1
user_2550,27,54618,14758,24,710,18,0,North,1
user_2551,22,66613,15089,12,606,13,0,East,0
user_2552,50,35815,9585,24,689,1,0,South,0
user_2553,33,42886,22336,36,659,6,0,South,0
user_2554,43,42549,29811,36,697,7,0,West,0
user_2555,49,103385,13348,48,711,9,0,North,0
user_2556,58,56686,15238,36,652,12,0,North,0
user_2557,57,58672,20075,48,625,19,0,North,1
user_2558,40,58450,20047,36,667,0,0,West,0
user_2559,53,91056,15891,24,731,8,0,South,0
user_2560,49,27733,10119,48,713,9,1,North,0
user_2561,35,58802,24090,36,664,19,0,West,0
user_2562,43,27545,18406,24,654,1,0,East,0
user_2563,62,12403,16102,24,657,19,0,South,0
user_2564,23,45315,11385,48,628,10,0,East,0
user_2565,57,68243,15289,12,711,4,1,North,0
user_2566,49,44044,5927,24,718,17,0,West,1
user_2567,28,67915,18704,24,664,6,0,South,0
user_2568,42,62129,19923,12,659,2,1,North,0
user_2569,49,57218,16148,48,652,15,0,South,0
user_2570,22,85299,10198,36,661,14,0,West,1
user_2571,61,48079,17259,36,650,7,0,West,0
user_2572,21,67613,18936,24,673,19,0,North,0
user_2573,64,23938,11283,12,711,4,0,South,1
user_2574,40,61975,19669,24,707,2,1,West,0
user_2575,41,54855,17622,48,646,4,0,South,0
user_2576,57,36355,13629,24,686,8,0,South,0
user_2577,28,67969,12211,36,705,15,0,East,1
user_2578,47,45220,14105,12,642,13,0,North,0
user_2579,55,94643,10146,48,685,17,0,North,0
user_2580,26,11323,16301,24,728,6,0,South,0
user_2581,64,64965,17792,36,670,14,0,East,0
user_2582,39,60853,20842,24,599,7,0,South,0
user_2583,38,54382,16487,36,579,2,0,North,1
user_2584,21,49415,16956,12,692,10,0,North,0
user_2585,45,61372,13659,48,684,19,0,South,0
user_2586,47,81243,10629,24,687,17,0,South,0
user_2587,27,26556,12850,48,699,14,1,South,1
user_2588,64,43880,22140,12,620,9,0,North,0
user_2589,62,38993,18170,36,647,2,0,South,0
user_2590,49,38054,17036,12,696,14,0,South,0
user_2591,51,66854,5923,12,709,5,0,West,0
user_2592,64,71786,16564,48,669,10,0,North,0
user_2593,63,81302,8351,12,622,10,0,South,1
user_2594,56,72101,8708,24,693,18,0,East,0
user_2595,39,73722,9268,36,682,2,0,North,1
user_2596,26,31763,11135,12,637,12,1,South,0
user_2597,45,89671,19166,24,600,7,0,South,0
user_2598,51,55804,16132,36,702,10,1,West,0
user_2599,29,80659,10284,48,655,10,1,West,0
user_2600,40,32476,12096,36,687,12,0,North,0
user_2601,30,55171,17491,48,685,2,1,West,1
user_2602,57,78860,18489,36,634,5,0,West,0
user_2603,47,60558,15668,12,696,9,1,North,0
user_2604,33,44920,9262,48,645,18,0,East,0
user_2605,61,86196,12937,48,620,11,0,South,1
user_2606,22,36571,26904,48,615,13,0,South,0
user_2607,41,59591,8945,12,679,10,0,West,0
user_2608,53,72803,16874,12,743,9,0,South,0
user_2609,44,101913,25604,36,681,2,1,West,0
user_2610,64,50832,13632,36,751,12,1,North,1
user_2611,62,54470,24169,12,737,17,0,North,1
user_2612,54,51106,11561,12,700,12,0,North,0
user_2613,29,64769,5125,48,742,13,0,South,1
user_2614,22,71758,12103,36,738,13,0,West,0
user_2615,50,81866,11211,36,727,6,0,West,0
user_2616,42,75120,6649,48,604,11,0,South,1
user_2617,31,50052,12912,48,670,3,0,North,0
user_2618,63,76267,19954,48,652,15,0,East,0
user_2619,37,61830,12029,24,726,18,0,West,0
user_2620,56,74905,13119,24,667,9,0,West,0
user_2621,33,76047,21852,12,750,15,0,South,0
user_2622,27,92602,11258,36,684,4,0,East,1
user_2623,36,52908,18094,48,678,15,0,North,0
user_2624,53,49088,6462,48,664,0,0,West,0
user_2625,21,68943,10169,36,672,4,0,South,0
user_2626,31,83650,13932,24,690,12,0,East,0
user_2627,26,61161,21045,36,677,12,0,South,0
user_2628,40,84954,10437,12,661,2,0,East,0
user_2629,55,73801,10377,24,663,16,0,South,0
user_2630,64,55975,16361,36,752,18,0,East,0
user_2631,57,71266,17164,36,759,4,0,West,0
user_2632,61,51303,9822,12,661,4,1,East,0
user_2633,46,64772,12390,36,713,14,0,North,0
user_2634,32,38536,20433,24,646,9,0,West,0
user_2635,50,58636,9099,48,666,11,1,North,1
user_2636,48,79993,16707,48,636,10,0,West,0
user_2637,47,75342,12412,48,720,0,0,East,0
user_2638,62,72416,22012,24,699,2,0,West,0
user_2639,39,65749,17902,36,707,3,0,South,0
user_2640,25,63196,19402,36,715,18,0,East,0
user_2641,25,34658,12312,36,645,19,0,South,0
user_2642,61,55878,19122,36,667,2,0,South,0
user_2643,47,63652,18992,48,697,17,0,South,0
user_2644,48,37511,17597,24,666,2,0,South,1
user_2645,46,24964,13586,12,682,6,0,North,0
user_2646,47,82576,15813,24,648,0,0,East,0
user_2647,62,61016,5736,36,733,18,0,South,0
user_2648,41,64199,23795,36,717,17,0,North,1
user_2649,21,71112,11980,24,729,1,0,West,0
user_2650,48,40356,13325,24,706,11,0,South,0
user_2651,35,51930,8411,48,636,16,0,South,0
user_2652,37,90081,18364,36,660,2,0,North,0
user_2653,46,50226,17646,24,651,11,0,West,0
user_2654,40,54682,13522,36,669,11,0,West,1
user_2655,45,46610,3326,24,722,5,0,North,0
user_2656,33,45182,11442,36,621,9,0,South,1
user_2657,53,82109,17300,24,656,5,0,East,0
user_2658,45,10466,16257,36,664,13,0,North,1
user_2659,28,50859,14768,12,627,1,0,East,0
user_2660,25,64508,12880,48,688,10,0,South,1
user_2661,26,93935,7106,12,666,14,1,South,0
user_2662,43,37295,19819,48,724,7,0,West,0
user_2663,50,33886,7799,48,668,12,0,South,0
user_2664,34,42797,13978,24,698,18,0,West,0
user_2665,43,74034,9825,12,684,9,0,West,0
user_2666,31,62505,19968,48,580,8,0,South,0
user_2667,51,31147,17910,36,622,17,0,West,0
user_2668,26,61991,13213,24,695,6,0,South,0
user_2669,31,91028,18455,24,693,2,0,West,0
user_2670,33,65289,7541,36,677,11,0,West,0
user_2671,32,63291,14602,36,733,14,0,South,0
user_2672,22,64494,9725,48,700,12,0,East,0
user_2673,55,68290,20125,36,742,5,0,North,0
user_2674,56,34657,16871,24,581,7,0,South,0
user_2675,37,55361,18249,36,749,13,1,West,0
user_2676,48,56404,12233,12,655,2,1,North,0
user_2677,48,50330,18724,24,680,15,0,East,1
user_2678,42,73722,9415,36,727,17,0,South,0
user_2679,58,47320,10132,24,595,16,0,West,0
user_2680,27,52800,14124,48,669,17,1,West,0
user_2681,35,34796,10326,12,720,9,1,South,0
user_2682,52,67566,18548,48,655,16,0,West,0
user_2683,31,78838,12632,12,716,15,0,North,0
user_2684,44,52779,9596,36,707,1,0,West,0
user_2685,23,76147,8949,24,686,19,0,North,0
user_2686,50,57060,18486,36,703,3,1,North,0
user_2687,26,9451,2279,48,731,10,0,South,1
user_2688,22,58969,9944,24,704,6,0,West,0
user_2689,34,56488,22014,36,717,16,0,North,0
user_2690,61,62059,13278,36,644,18,0,West,0
user_2691,38,65063,18582,24,703,5,0,North,0
user_2692,64,46321,17137,24,699,9,0,East,0
user_2693,51,89426,14045,48,724,3,0,South,0
user_2694,33,58676,6705,12,633,0,0,South,0
user_2695,46,56006,8370,12,722,6,1,South,0
user_2696,64,74890,8286,24,644,15,1,North,0
user_2697,32,60370,17410,12,773,16,0,East,1
user_2698,38,111316,18347,48,644,4,0,North,0
user_2699,29,55801,10605,12,633,9,0,South,1
user_2700,41,67036,14606,24,668,6,0,North,1
user_2701,60,45016,15040,48,721,12,0,South,0
user_2702,63,77410,15390,24,694,6,0,West,0
user_2703,44,66174,11190,48,747,14,0,North,0
user_2704,54,53220,23190,48,667,16,0,West,0
user_2705,28,42551,18389,24,660,2,0,North,0
user_2706,64,33811,15365,36,650,4,0,South,0
user_2707,53,68374,12405,24,658,9,1,West,0
user_2708,43,32262,10832,48,624,4,0,North,0
user_2709,33,86169,16989,24,654,6,1,South,0
user_2710,34,34743,12631,24,631,6,0,North,1
user_2711,34,56432,15668,48,708,13,0,West,0
user_2712,36,42369,5503,12,739,14,0,North,0
user_2713,58,60653,12351,48,688,4,0,North,0
user_2714,59,60530,14454,24,653,4,0,West,0
user_2715,46,68896,19839,48,709,3,0,South,1
user_2716,46,29474,10388,48,678,19,0,North,1
user_2717,21,44725,7570,12,720,8,0,North,0
user_2718,52,79410,17223,36,642,11,0,East,0
user_2719,35,73171,14679,24,644,15,0,East,1
user_2720,41,10010,6389,24,709,7,0,South,0
user_2721,38,67544,6639,12,679,8,1,West,0
user_2722,50,39350,11765,48,717,11,0,South,0
user_2723,33,48163,14581,36,645,19,0,South,0
user_2724,44,55453,21946,24,697,6,0,South,1
user_2725,50,91147,9594,36,701,3,0,North,0
user_2726,22,39146,17693,36,618,2,0,North,1
user_2727,39,31922,5195,48,679,0,0,South,0
user_2728,64,69006,16804,48,599,6,0,South,0
user_2729,45,59439,22532,48,738,8,0,East,0
user_2730,34,84140,15708,24,627,1,0,West,0
user_2731,26,52943,11659,36,672,6,0,South,0
user_2732,32,84216,21162,36,679,9,0,East,0
user_2733,40,60325,16744,24,641,1,0,South,0
user_2734,43,70582,15767,12,753,12,0,West,0
user_2735,50,92478,9911,48,652,2,1,South,1
user_2736,50,56655,16818,24,669,12,0,West,0
user_2737,58,80893,11576,48,652,9,0,North,0
user_2738,50,47728,16557,36,652,11,1,West,0
user_2739,61,64550,15242,24,675,2,1,South,0
user_2740,50,31106,20420,12,708,19,0,East,0
user_2741,56,49913,12119,48,686,5,1,North,0
user_2742,54,38839,14253,36,649,2,0,East,0
user_2743,36,84415,18991,36,679,1,1,South,1
user_2744,44,94775,13819,12,625,13,0,North,0
user_2745,34,52905,14892,12,727,14,0,East,0
user_2746,46,44539,12966,48,659,17,0,South,0
user_2747,28,33721,14181,36,661,18,1,East,1
user_2748,34,65290,18354,12,602,9,0,West,0
user_2749,51,47954,24179,24,659,19,0,West,0
user_2750,22,49025,6607,12,747,16,0,South,1
user_2751,24,92591,8674,24,704,16,0,East,0
user_2752,21,54072,14292,36,724,18,0,South,0
user_2753,40,71732,15248,48,684,3,0,East,1
user_2754,34,61059,13911,36,575,10,0,North,0
user_2755,60,32895,12233,36,682,16,0,South,0
user_2756,45,23102,8838,36,688,9,0,South,1
user_2757,45,69750,11946,36,715,16,0,East,1
user_2758,23,94082,19086,48,678,11,1,South,0
user_2759,25,66299,15465,12,649,9,0,North,1
user_2760,58,72481,18377,48,676,9,0,East,0
user_2761,46,41905,8982,48,666,5,0,East,0
user_2762,60,80297,22220,48,700,16,0,East,0
user_2763,58,80050,12190,48,676,18,0,North,1
user_2764,58,46076,17376,12,640,1,0,North,0
user_2765,24,70908,14374,36,702,3,0,South,0
user_2766,27,24671,12299,12,650,17,0,East,0
user_2767,50,74478,17164,12,667,3,0,North,0
user_2768,50,48551,18002,36,661,5,0,West,1
user_2769,39,35457,28440,12,689,13,1,South,1
user_2770,59,68052,18196,48,625,6,0,North,0
user_2771,55,24565,18121,48,681,11,0,North,0
user_2772,60,66848,20724,36,723,1,1,North,0
user_2773,53,37354,17659,36,683,17,0,South,1
user_2774,53,33074,14806,36,653,12,0,North,0
user_2775,34,61197,16628,48,665,12,0,North,0
user_2776,58,56548,19274,36,691,4,0,West,0
user_2777,30,89135,21953,12,702,6,0,West,0
user_2778,48,34303,7446,12,740,11,0,West,0
user_2779,34,87501,5548,24,614,13,0,North,0
user_2780,56,37247,21741,24,690,0,0,West,0
user_2781,58,78388,11012,36,687,9,0,East,0
user_2782,36,82121,6710,24,677,8,0,West,0
user_2783,41,66429,6240,48,694,9,0,West,0
user_2784,48,44180,24009,48,670,6,0,North,0
user_2785,53,29540,19388,12,640,15,1,East,0
user_2786,26,20964,11024,12,688,11,0,West,0
user_2787,61,97045,11231,24,705,11,0,North,1
user_2788,35,54062,15274,24,678,18,0,East,1
user_2789,64,37906,19296,48,722,12,0,West,1
user_2790,23,37136,13529,12,670,17,1,North,1
user_2791,63,63357,11069,24,698,2,1,East,1
user_2792,55,52102,20675,48,616,6,0,West,1
user_2793,34,21614,14870,12,769,0,0,East,0
user_2794,22,77290,14041,48,670,2,0,East,1
user_2795,49,66699,17960,48,660,13,0,North,0
user_2796,24,96798,4318,12,669,3,0,South,1
user_2797,46,82815,17370,48,642,18,0,East,0
user_2798,32,-1962,17054,24,633,5,0,East,0
user_2799,22,88339,8105,48,681,19,1,East,0
user_2800,37,84149,5293,24,684,8,0,East,1
user_2801,55,45272,12178,36,688,10,0,East,1
user_2802,30,51348,15914,36,678,14,0,South,0
user_2803,42,68234,16424,36,676,8,0,North,0
user_2804,61,39715,23520,48,631,10,0,South,1
user_2805,63,55145,15917,36,660,9,0,North,0
user_2806,41,80000,8005,36,686,1,0,South,0
user_2807,35,70354,13745,48,658,13,0,North,0
user_2808,55,46664,8506,12,691,3,0,West,0
user_2809,41,80455,14104,48,674,1,0,East,0
user_2810,41,66057,22044,24,674,4,1,North,1
user_2811,41,65374,17296,48,688,13,0,North,1
user_2812,64,49701,11396,12,699,14,0,East,0
user_2813,52,59869,17961,36,708,18,0,West,0
user_2814,25,44518,11111,48,759,5,0,East,0
user_2815,59,21188,1182,36,714,14,0,North,0
user_2816,29,54404,8832,24,620,13,1,North,1
user_2817,38,57556,17292,12,636,7,0,East,0
user_2818,41,62745,18861,36,669,19,0,South,0
user_2819,28,84243,23588,36,649,11,0,East,0
user_2820,64,46954,16705,36,695,3,0,North,0
user_2821,54,52644,21735,36,699,5,0,North,0
user_2822,30,75323,18150,48,660,10,0,North,0
user_2823,61,44949,19687,12,727,6,0,West,0
user_2824,44,63074,20508,12,738,3,0,East,0
user_2825,60,51834,17435,36,607,14,0,West,0
user_2826,44,55127,20374,12,622,0,1,East,0
user_2827,52,75162,11507,36,723,8,0,West,0
user_2828,53,52530,2866,24,714,19,0,South,0
